token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
844756,SUPREMEIND25SEP3700CE,SUPREMEIND,25SEP2025,370000.000000,175,OPTSTK,BFO,5.000000
844759,CHOLAFIN25SEP1800CE,CHOLAFIN,25SEP2025,180000.000000,625,OPTSTK,BFO,5.000000
844761,COFORGE25SEP1820CE,COFORGE,25SEP2025,182000.000000,375,OPTSTK,BFO,5.000000
844764,BANKEX25JUL72000CE,BANKEX,29JUL2025,7200000.000000,30,OPTIDX,BFO,5.000000
844799,ABFRL25SEP72CE,ABFRL,11SEP2025,7200.000000,2600,OPTSTK,BFO,5.000000
844807,POLICYBZR25SEP1450PE,POLICYBZR,25SEP2025,145000.000000,350,OPTSTK,BFO,5.000000
844815,CAMS25SEP3600CE,CAMS,25SEP2025,360000.000000,150,OPTSTK,BFO,5.000000
844817,AUBANK25SEP880PE,AUBANK,25SEP2025,88000.000000,1000,OPTSTK,BFO,5.000000
844821,HINDPETRO25AUG470PE,HINDPETRO,14AUG2025,47000.000000,2025,OPTSTK,BFO,5.000000
844839,SJVN25AUG82.5CE,SJVN,14AUG2025,8250.000000,5875,OPTSTK,BFO,5.000000
844845,DIVISLAB25AUG7300PE,DIVISLAB,14AUG2025,730000.000000,100,OPTSTK,BFO,5.000000
844852,JIOFIN25AUG355CE,JIOFIN,14AUG2025,35500.000000,2350,OPTSTK,BFO,5.000000
844868,ASIANPAINT25SEP2460PE,ASIANPAINT,25SEP2025,246000.000000,250,OPTSTK,BFO,5.000000
844899,MPHASIS25SEP2793PE,MPHASIS,25SEP2025,279300.000000,275,OPTSTK,BFO,5.000000
844929,IOC25SEP132.5CE,IOC,25SEP2025,13250.000000,4875,OPTSTK,BFO,5.000000
844948,LT25AUG3950PE,LT,14AUG2025,395000.000000,175,OPTSTK,BFO,5.000000
844964,APOLLOHOSP25SEP7600PE,APOLLOHOSP,25SEP2025,760000.000000,125,OPTSTK,BFO,5.000000
844975,NAUKRI25AUG1380PE,NAUKRI,14AUG2025,138000.000000,375,OPTSTK,BFO,5.000000
844978,IOC25SEP132.5PE,IOC,25SEP2025,13250.000000,4875,OPTSTK,BFO,5.000000
844981,MUTHOOTFIN25AUG2450CE,MUTHOOTFIN,14AUG2025,245000.000000,275,OPTSTK,BFO,5.000000
845001,JIOFIN25SEP360CE,JIOFIN,25SEP2025,36000.000000,2350,OPTSTK,BFO,5.000000
845014,AUBANK25AUG880PE,AUBANK,14AUG2025,88000.000000,1000,OPTSTK,BFO,5.000000
845024,PHOENIXLTD25SEP1640CE,PHOENIXLTD,25SEP2025,164000.000000,350,OPTSTK,BFO,5.000000
845025,ABB25SEP6800CE,ABB,25SEP2025,680000.000000,125,OPTSTK,BFO,5.000000
845027,TITAN25AUG3450PE,TITAN,14AUG2025,345000.000000,175,OPTSTK,BFO,5.000000
845045,NBCC25SEP107.5PE,NBCC,25SEP2025,10750.000000,6500,OPTSTK,BFO,5.000000
845050,NAUKRI25SEP1380CE,NAUKRI,25SEP2025,138000.000000,375,OPTSTK,BFO,5.000000
845070,SOLARINDS25AUG19250PE,SOLARINDS,14AUG2025,1925000.000000,75,OPTSTK,BFO,5.000000
845093,HINDPETRO25SEP465PE,HINDPETRO,25SEP2025,46500.000000,2025,OPTSTK,BFO,5.000000
845110,NCC25SEP260PE,NCC,25SEP2025,26000.000000,2700,OPTSTK,BFO,5.000000
845102,TITAN25AUG3900PE,TITAN,14AUG2025,390000.000000,175,OPTSTK,BFO,5.000000
845112,BANKINDIA25SEP100CE,BANKINDIA,25SEP2025,10000.000000,5200,OPTSTK,BFO,5.000000
845126,SIEMENS25AUG3150PE,SIEMENS,14AUG2025,315000.000000,125,OPTSTK,BFO,5.000000
845131,IOC25AUG137.5CE,IOC,14AUG2025,13750.000000,4875,OPTSTK,BFO,5.000000
845132,SUPREMEIND25SEP3700PE,SUPREMEIND,25SEP2025,370000.000000,175,OPTSTK,BFO,5.000000
845133,DRREDDY25SEP1160CE,DRREDDY,25SEP2025,116000.000000,625,OPTSTK,BFO,5.000000
845147,ABFRL25AUG81CE,ABFRL,14AUG2025,8100.000000,2600,OPTSTK,BFO,5.000000
845156,MCX25AUG9600PE,MCX,14AUG2025,960000.000000,125,OPTSTK,BFO,5.000000
845170,SIEMENS25SEP3250PE,SIEMENS,25SEP2025,325000.000000,125,OPTSTK,BFO,5.000000
845184,POLICYBZR25SEP1600PE,POLICYBZR,25SEP2025,160000.000000,350,OPTSTK,BFO,5.000000
845192,DIVISLAB25SEP7100PE,DIVISLAB,25SEP2025,710000.000000,100,OPTSTK,BFO,5.000000
845203,LT25SEP3450CE,LT,25SEP2025,345000.000000,175,OPTSTK,BFO,5.000000
845244,HAL25SEP5500PE,HAL,25SEP2025,550000.000000,150,OPTSTK,BFO,5.000000
845247,TVSMOTOR25SEP2850CE,TVSMOTOR,25SEP2025,285000.000000,350,OPTSTK,BFO,5.000000
845261,PHOENIXLTD25SEP1520CE,PHOENIXLTD,25SEP2025,152000.000000,350,OPTSTK,BFO,5.000000
845266,BANKINDIA25AUG132.5CE,BANKINDIA,14AUG2025,13250.000000,5200,OPTSTK,BFO,5.000000
845268,LTIM25AUG6000PE,LTIM,14AUG2025,600000.000000,150,OPTSTK,BFO,5.000000
845275,BANKEX25SEP72000PE,BANKEX,25SEP2025,7200000.000000,30,OPTIDX,BFO,5.000000
845279,PHOENIXLTD25SEP1440PE,PHOENIXLTD,25SEP2025,144000.000000,350,OPTSTK,BFO,5.000000
845301,MPHASIS25AUG2893CE,MPHASIS,14AUG2025,289300.000000,275,OPTSTK,BFO,5.000000
845302,PHOENIXLTD25AUG1560PE,PHOENIXLTD,14AUG2025,156000.000000,350,OPTSTK,BFO,5.000000
840993,PNB25AUG104CE,PNB,14AUG2025,10400.000000,8000,OPTSTK,BFO,5.000000
840998,GAIL25AUG162.5CE,GAIL,14AUG2025,16250.000000,3150,OPTSTK,BFO,5.000000
841034,CONCOR25SEP528CE,CONCOR,25SEP2025,52800.000000,1250,OPTSTK,BFO,5.000000
845305,DALBHARAT25AUG2340CE,DALBHARAT,14AUG2025,234000.000000,325,OPTSTK,BFO,5.000000
841073,TITAN25SEP3640PE,TITAN,25SEP2025,364000.000000,175,OPTSTK,BFO,5.000000
841082,BANKINDIA25AUG108PE,BANKINDIA,14AUG2025,10800.000000,5200,OPTSTK,BFO,5.000000
841113,PNB25SEP98PE,PNB,25SEP2025,9800.000000,8000,OPTSTK,BFO,5.000000
841122,PNB25AUG105PE,PNB,14AUG2025,10500.000000,8000,OPTSTK,BFO,5.000000
841141,BANKINDIA25SEP106CE,BANKINDIA,25SEP2025,10600.000000,5200,OPTSTK,BFO,5.000000
841150,NBCC25SEP109CE,NBCC,25SEP2025,10900.000000,6500,OPTSTK,BFO,5.000000
841178,BAJAJ-AUTO25SEP8800PE,BAJAJ-AUTO,25SEP2025,880000.000000,75,OPTSTK,BFO,5.000000
841219,HDFCAMC25SEP4550PE,HDFCAMC,25SEP2025,455000.000000,150,OPTSTK,BFO,5.000000
841233,OIL25SEP390CE,OIL,25SEP2025,39000.000000,1400,OPTSTK,BFO,5.000000
841239,TITAN25SEP3660CE,TITAN,25SEP2025,366000.000000,175,OPTSTK,BFO,5.000000
841241,BHARTIARTL25AUG2080CE,BHARTIARTL,14AUG2025,208000.000000,475,OPTSTK,BFO,5.000000
841256,LODHA25SEP1640PE,LODHA,25SEP2025,164000.000000,450,OPTSTK,BFO,5.000000
841257,DMART25SEP4650CE,DMART,25SEP2025,465000.000000,150,OPTSTK,BFO,5.000000
841262,ABCAPITAL25AUG275CE,ABCAPITAL,14AUG2025,27500.000000,3100,OPTSTK,BFO,5.000000
841265,BHARTIARTL25AUG2040PE,BHARTIARTL,14AUG2025,204000.000000,475,OPTSTK,BFO,5.000000
841274,BHARTIARTL25SEP2040CE,BHARTIARTL,25SEP2025,204000.000000,475,OPTSTK,BFO,5.000000
841303,KOTAKBANK25SEP2300PE,KOTAKBANK,25SEP2025,230000.000000,400,OPTSTK,BFO,5.000000
841325,SENSEX2580589600PE,SENSEX,05AUG2025,8960000.000000,20,OPTIDX,BFO,5.000000
841333,SENSEX2580589500CE,SENSEX,05AUG2025,8950000.000000,20,OPTIDX,BFO,5.000000
841335,TRENT25SEP6500CE,TRENT,25SEP2025,650000.000000,100,OPTSTK,BFO,5.000000
841336,PNB25AUG110PE,PNB,14AUG2025,11000.000000,8000,OPTSTK,BFO,5.000000
841346,POWERGRID25SEP310PE,POWERGRID,25SEP2025,31000.000000,1900,OPTSTK,BFO,5.000000
841353,PNB25AUG109CE,PNB,14AUG2025,10900.000000,8000,OPTSTK,BFO,5.000000
841358,MFSL25SEP1740CE,MFSL,25SEP2025,174000.000000,800,OPTSTK,BFO,5.000000
841367,SENSEX2580589200CE,SENSEX,05AUG2025,8920000.000000,20,OPTIDX,BFO,5.000000
841383,BHARTIARTL25SEP2060CE,BHARTIARTL,25SEP2025,206000.000000,475,OPTSTK,BFO,5.000000
841403,MFSL25SEP1740PE,MFSL,25SEP2025,174000.000000,800,OPTSTK,BFO,5.000000
841411,WIPRO25AUG285CE,WIPRO,14AUG2025,28500.000000,3000,OPTSTK,BFO,5.000000
841419,SENSEX25SEP84300CE,SENSEX,25SEP2025,8430000.000000,20,OPTIDX,BFO,5.000000
841454,SENSEX25SEP84500CE,SENSEX,25SEP2025,8450000.000000,20,OPTIDX,BFO,5.000000
841455,SENSEX25SEP87900PE,SENSEX,25SEP2025,8790000.000000,20,OPTIDX,BFO,5.000000
841476,BEL25AUG455CE,BEL,14AUG2025,45500.000000,2850,OPTSTK,BFO,5.000000
841494,SENSEX25SEP86400PE,SENSEX,25SEP2025,8640000.000000,20,OPTIDX,BFO,5.000000
841497,SENSEX25SEP80400PE,SENSEX,25SEP2025,8040000.000000,20,OPTIDX,BFO,5.000000
841516,ABCAPITAL25AUG282.5PE,ABCAPITAL,14AUG2025,28250.000000,3100,OPTSTK,BFO,5.000000
841523,SENSEX25SEP81300CE,SENSEX,25SEP2025,8130000.000000,20,OPTIDX,BFO,5.000000
841529,SENSEX25SEP77600PE,SENSEX,25SEP2025,7760000.000000,20,OPTIDX,BFO,5.000000
841535,SENSEX25SEP83900PE,SENSEX,25SEP2025,8390000.000000,20,OPTIDX,BFO,5.000000
841540,SENSEX25SEP75200CE,SENSEX,25SEP2025,7520000.000000,20,OPTIDX,BFO,5.000000
841548,SENSEX25SEP83800CE,SENSEX,25SEP2025,8380000.000000,20,OPTIDX,BFO,5.000000
841564,SENSEX25SEP81800PE,SENSEX,25SEP2025,8180000.000000,20,OPTIDX,BFO,5.000000
841566,SHREECEM25SEP27000PE,SHREECEM,25SEP2025,2700000.000000,25,OPTSTK,BFO,5.000000
841581,SENSEX25SEP79400PE,SENSEX,25SEP2025,7940000.000000,20,OPTIDX,BFO,5.000000
841589,SENSEX25SEP85700PE,SENSEX,25SEP2025,8570000.000000,20,OPTIDX,BFO,5.000000
841599,SENSEX25SEP83300CE,SENSEX,25SEP2025,8330000.000000,20,OPTIDX,BFO,5.000000
841601,SENSEX25SEP87900CE,SENSEX,25SEP2025,8790000.000000,20,OPTIDX,BFO,5.000000
841623,LUPIN25AUG1780CE,LUPIN,14AUG2025,178000.000000,425,OPTSTK,BFO,5.000000
841637,SENSEX25SEP87500PE,SENSEX,25SEP2025,8750000.000000,20,OPTIDX,BFO,5.000000
841640,SENSEX25SEP81500PE,SENSEX,25SEP2025,8150000.000000,20,OPTIDX,BFO,5.000000
841652,SENSEX25SEP85100CE,SENSEX,25SEP2025,8510000.000000,20,OPTIDX,BFO,5.000000
841659,OBEROIRLTY25SEP2080PE,OBEROIRLTY,25SEP2025,208000.000000,350,OPTSTK,BFO,5.000000
841662,NYKAA25SEP222.5PE,NYKAA,25SEP2025,22250.000000,3125,OPTSTK,BFO,5.000000
841680,TCS25SEP3260PE,TCS,25SEP2025,326000.000000,175,OPTSTK,BFO,5.000000
841694,SENSEX25SEP83300PE,SENSEX,25SEP2025,8330000.000000,20,OPTIDX,BFO,5.000000
841703,POLYCAB25SEP6900CE,POLYCAB,25SEP2025,690000.000000,125,OPTSTK,BFO,5.000000
841704,SENSEX25SEP80300CE,SENSEX,25SEP2025,8030000.000000,20,OPTIDX,BFO,5.000000
841705,SENSEX25SEP82600CE,SENSEX,25SEP2025,8260000.000000,20,OPTIDX,BFO,5.000000
841711,SENSEX25SEP76600PE,SENSEX,25SEP2025,7660000.000000,20,OPTIDX,BFO,5.000000
841740,SENSEX25SEP78200PE,SENSEX,25SEP2025,7820000.000000,20,OPTIDX,BFO,5.000000
841741,CAMS25SEP4550CE,CAMS,25SEP2025,455000.000000,150,OPTSTK,BFO,5.000000
841764,SENSEX25SEP82100CE,SENSEX,25SEP2025,8210000.000000,20,OPTIDX,BFO,5.000000
841765,SENSEX25SEP84400CE,SENSEX,25SEP2025,8440000.000000,20,OPTIDX,BFO,5.000000
841767,SENSEX25SEP80700CE,SENSEX,25SEP2025,8070000.000000,20,OPTIDX,BFO,5.000000
841774,TRENT25AUG6700CE,TRENT,14AUG2025,670000.000000,100,OPTSTK,BFO,5.000000
841797,SENSEX25SEP84600CE,SENSEX,25SEP2025,8460000.000000,20,OPTIDX,BFO,5.000000
841802,SENSEX25SEP76300PE,SENSEX,25SEP2025,7630000.000000,20,OPTIDX,BFO,5.000000
841810,SENSEX25SEP77900CE,SENSEX,25SEP2025,7790000.000000,20,OPTIDX,BFO,5.000000
841827,POONAWALLA25AUG470PE,POONAWALLA,14AUG2025,47000.000000,1700,OPTSTK,BFO,5.000000
841841,SENSEX25SEP78800PE,SENSEX,25SEP2025,7880000.000000,20,OPTIDX,BFO,5.000000
841847,SENSEX29DEC79000PE,SENSEX,27DEC2029,7900000.000000,20,OPTIDX,BFO,5.000000
841850,SENSEX25SEP88800PE,SENSEX,25SEP2025,8880000.000000,20,OPTIDX,BFO,5.000000
841865,SENSEX25SEP86400CE,SENSEX,25SEP2025,8640000.000000,20,OPTIDX,BFO,5.000000
841875,SENSEX25SEP74400PE,SENSEX,25SEP2025,7440000.000000,20,OPTIDX,BFO,5.000000
841892,CHOLAFIN25SEP1740PE,CHOLAFIN,25SEP2025,174000.000000,625,OPTSTK,BFO,5.000000
841902,KOTAKBANK25SEP2360PE,KOTAKBANK,25SEP2025,236000.000000,400,OPTSTK,BFO,5.000000
841907,SENSEX25SEP89500PE,SENSEX,25SEP2025,8950000.000000,20,OPTIDX,BFO,5.000000
841951,BANKEX25SEP66400CE,BANKEX,25SEP2025,6640000.000000,30,OPTIDX,BFO,5.000000
841986,SENSEX2581285500PE,SENSEX,12AUG2025,8550000.000000,20,OPTIDX,BFO,5.000000
841993,SENSEX2581281800PE,SENSEX,12AUG2025,8180000.000000,20,OPTIDX,BFO,5.000000
841997,SENSEX29DEC77000PE,SENSEX,27DEC2029,7700000.000000,20,OPTIDX,BFO,5.000000
842007,SENSEX2581279100CE,SENSEX,12AUG2025,7910000.000000,20,OPTIDX,BFO,5.000000
842024,BANKEX25SEP68000CE,BANKEX,25SEP2025,6800000.000000,30,OPTIDX,BFO,5.000000
842036,LTF25AUG217.5PE,LTF,14AUG2025,21750.000000,4462,OPTSTK,BFO,5.000000
842037,EICHERMOT25SEP6000PE,EICHERMOT,25SEP2025,600000.000000,175,OPTSTK,BFO,5.000000
842044,SENSEX2581277100PE,SENSEX,12AUG2025,7710000.000000,20,OPTIDX,BFO,5.000000
842046,SENSEX2581279400PE,SENSEX,12AUG2025,7940000.000000,20,OPTIDX,BFO,5.000000
842057,SENSEX2581287100PE,SENSEX,12AUG2025,8710000.000000,20,OPTIDX,BFO,5.000000
842058,BANKEX25SEP66000PE,BANKEX,25SEP2025,6600000.000000,30,OPTIDX,BFO,5.000000
842068,BANKEX25SEP60000PE,BANKEX,25SEP2025,6000000.000000,30,OPTIDX,BFO,5.000000
842069,SENSEX2581283400PE,SENSEX,12AUG2025,8340000.000000,20,OPTIDX,BFO,5.000000
842118,SENSEX2581275000PE,SENSEX,12AUG2025,7500000.000000,20,OPTIDX,BFO,5.000000
842160,DELHIVERY25SEP405PE,DELHIVERY,25SEP2025,40500.000000,2075,OPTSTK,BFO,5.000000
842171,BANKEX25SEP59500PE,BANKEX,25SEP2025,5950000.000000,30,OPTIDX,BFO,5.000000
842183,SENSEX2581281200CE,SENSEX,12AUG2025,8120000.000000,20,OPTIDX,BFO,5.000000
842187,BANKEX25SEP62400CE,BANKEX,25SEP2025,6240000.000000,30,OPTIDX,BFO,5.000000
842202,SENSEX2581279800PE,SENSEX,12AUG2025,7980000.000000,20,OPTIDX,BFO,5.000000
842226,BANKEX25SEP69400CE,BANKEX,25SEP2025,6940000.000000,30,OPTIDX,BFO,5.000000
842245,BANKEX25SEP57400PE,BANKEX,25SEP2025,5740000.000000,30,OPTIDX,BFO,5.000000
842265,SENSEX2581279100PE,SENSEX,12AUG2025,7910000.000000,20,OPTIDX,BFO,5.000000
842267,BANKEX25SEP70300CE,BANKEX,25SEP2025,7030000.000000,30,OPTIDX,BFO,5.000000
842273,SENSEX2581277700PE,SENSEX,12AUG2025,7770000.000000,20,OPTIDX,BFO,5.000000
842277,SENSEX2581289100PE,SENSEX,12AUG2025,8910000.000000,20,OPTIDX,BFO,5.000000
842280,BANKEX25SEP57300CE,BANKEX,25SEP2025,5730000.000000,30,OPTIDX,BFO,5.000000
842299,BANKEX25SEP65000CE,BANKEX,25SEP2025,6500000.000000,30,OPTIDX,BFO,5.000000
842300,BANKEX25SEP67300CE,BANKEX,25SEP2025,6730000.000000,30,OPTIDX,BFO,5.000000
842329,SENSEX5025SEP25600PE,SENSEX50,25SEP2025,2560000.000000,75,OPTIDX,BFO,5.000000
842341,SENSEX2581279300PE,SENSEX,12AUG2025,7930000.000000,20,OPTIDX,BFO,5.000000
842349,SENSEX2581289300PE,SENSEX,12AUG2025,8930000.000000,20,OPTIDX,BFO,5.000000
842364,SENSEX25SEPFUT,SENSEX,25SEP2025,0.000000,20,FUTIDX,BFO,5.000000
842365,SENSEX2581274900CE,SENSEX,12AUG2025,7490000.000000,20,OPTIDX,BFO,5.000000
842373,BANKEX25SEP69800CE,BANKEX,25SEP2025,6980000.000000,30,OPTIDX,BFO,5.000000
842387,SENSEX2581289200CE,SENSEX,12AUG2025,8920000.000000,20,OPTIDX,BFO,5.000000
842389,BANKEX25SEP69200PE,BANKEX,25SEP2025,6920000.000000,30,OPTIDX,BFO,5.000000
842404,LTF25SEP217.5CE,LTF,25SEP2025,21750.000000,4462,OPTSTK,BFO,5.000000
842420,SENSEX2581287200PE,SENSEX,12AUG2025,8720000.000000,20,OPTIDX,BFO,5.000000
842430,SENSEX2581281200PE,SENSEX,12AUG2025,8120000.000000,20,OPTIDX,BFO,5.000000
842447,BANKEX25SEP67700CE,BANKEX,25SEP2025,6770000.000000,30,OPTIDX,BFO,5.000000
842448,BANKEX25SEP70100PE,BANKEX,25SEP2025,7010000.000000,30,OPTIDX,BFO,5.000000
842475,BANKEX25SEP63400PE,BANKEX,25SEP2025,6340000.000000,30,OPTIDX,BFO,5.000000
842488,BANKEX25SEP57000CE,BANKEX,25SEP2025,5700000.000000,30,OPTIDX,BFO,5.000000
842496,SENSEX2581276700CE,SENSEX,12AUG2025,7670000.000000,20,OPTIDX,BFO,5.000000
842509,BANKEX25SEP61000CE,BANKEX,25SEP2025,6100000.000000,30,OPTIDX,BFO,5.000000
842511,SENSEX5025SEP25900CE,SENSEX50,25SEP2025,2590000.000000,75,OPTIDX,BFO,5.000000
842512,BANKEX25SEP63300CE,BANKEX,25SEP2025,6330000.000000,30,OPTIDX,BFO,5.000000
842514,BANKEX25SEP65600CE,BANKEX,25SEP2025,6560000.000000,30,OPTIDX,BFO,5.000000
842527,SENSEX2581276100PE,SENSEX,12AUG2025,7610000.000000,20,OPTIDX,BFO,5.000000
842528,LTF25AUG217.5CE,LTF,14AUG2025,21750.000000,4462,OPTSTK,BFO,5.000000
842531,BANKEX25SEP57300PE,BANKEX,25SEP2025,5730000.000000,30,OPTIDX,BFO,5.000000
842571,SENSEX2581283000PE,SENSEX,12AUG2025,8300000.000000,20,OPTIDX,BFO,5.000000
842601,SENSEX2581276300PE,SENSEX,12AUG2025,7630000.000000,20,OPTIDX,BFO,5.000000
842602,SENSEX5025SEP25850CE,SENSEX50,25SEP2025,2585000.000000,75,OPTIDX,BFO,5.000000
842619,FEDERALBNK25SEP227.5CE,FEDERALBNK,25SEP2025,22750.000000,5000,OPTSTK,BFO,5.000000
842636,JIOFIN25SEP317.5PE,JIOFIN,25SEP2025,31750.000000,2350,OPTSTK,BFO,5.000000
842642,SENSEX2581276200CE,SENSEX,12AUG2025,7620000.000000,20,OPTIDX,BFO,5.000000
842645,BANKEX25SEP57400CE,BANKEX,25SEP2025,5740000.000000,30,OPTIDX,BFO,5.000000
842662,BANKEX25SEP69700CE,BANKEX,25SEP2025,6970000.000000,30,OPTIDX,BFO,5.000000
842665,ASHOKLEY25SEP128.75CE,ASHOKLEY,25SEP2025,12875.000000,5000,OPTSTK,BFO,5.000000
842672,HINDPETRO25SEP440PE,HINDPETRO,25SEP2025,44000.000000,2025,OPTSTK,BFO,5.000000
842686,HAVELLS25SEP1720PE,HAVELLS,25SEP2025,172000.000000,500,OPTSTK,BFO,5.000000
842694,SENSEX5025SEP25700PE,SENSEX50,25SEP2025,2570000.000000,75,OPTIDX,BFO,5.000000
842707,SENSEX2581282800PE,SENSEX,12AUG2025,8280000.000000,20,OPTIDX,BFO,5.000000
842711,SENSEX5025SEP25450PE,SENSEX50,25SEP2025,2545000.000000,75,OPTIDX,BFO,5.000000
842761,SENSEX2581276700PE,SENSEX,12AUG2025,7670000.000000,20,OPTIDX,BFO,5.000000
842768,BANKEX25SEP56300CE,BANKEX,25SEP2025,5630000.000000,30,OPTIDX,BFO,5.000000
842778,BANKEX25SEP63300PE,BANKEX,25SEP2025,6330000.000000,30,OPTIDX,BFO,5.000000
842779,SENSEX2581286700PE,SENSEX,12AUG2025,8670000.000000,20,OPTIDX,BFO,5.000000
842789,BANKEX25SEP61900PE,BANKEX,25SEP2025,6190000.000000,30,OPTIDX,BFO,5.000000
842827,BANKEX25SEP65500CE,BANKEX,25SEP2025,6550000.000000,30,OPTIDX,BFO,5.000000
842836,SENSEX2581282900CE,SENSEX,12AUG2025,8290000.000000,20,OPTIDX,BFO,5.000000
842841,SENSEX2581276000PE,SENSEX,12AUG2025,7600000.000000,20,OPTIDX,BFO,5.000000
842851,SENSEX2581286000PE,SENSEX,12AUG2025,8600000.000000,20,OPTIDX,BFO,5.000000
842856,BANKEX25SEP69500PE,BANKEX,25SEP2025,6950000.000000,30,OPTIDX,BFO,5.000000
842866,SENSEX28JUN82000PE,SENSEX,29JUN2028,8200000.000000,20,OPTIDX,BFO,5.000000
842867,SENSEX2581282300PE,SENSEX,12AUG2025,8230000.000000,20,OPTIDX,BFO,5.000000
842897,SENSEX2581277900PE,SENSEX,12AUG2025,7790000.000000,20,OPTIDX,BFO,5.000000
842924,SENSEX2581279200CE,SENSEX,12AUG2025,7920000.000000,20,OPTIDX,BFO,5.000000
842928,SENSEX2581286200PE,SENSEX,12AUG2025,8620000.000000,20,OPTIDX,BFO,5.000000
842947,ABCAPITAL25SEP285CE,ABCAPITAL,25SEP2025,28500.000000,3100,OPTSTK,BFO,5.000000
842953,TORNTPOWER25SEP1580PE,TORNTPOWER,25SEP2025,158000.000000,375,OPTSTK,BFO,5.000000
842960,BANKEX25SEP60700CE,BANKEX,25SEP2025,6070000.000000,30,OPTIDX,BFO,5.000000
842969,SENSEX2581279500PE,SENSEX,12AUG2025,7950000.000000,20,OPTIDX,BFO,5.000000
842988,BANKEX25SEP68400PE,BANKEX,25SEP2025,6840000.000000,30,OPTIDX,BFO,5.000000
843011,SENSEX2581277100CE,SENSEX,12AUG2025,7710000.000000,20,OPTIDX,BFO,5.000000
843028,SENSEX2581280400PE,SENSEX,12AUG2025,8040000.000000,20,OPTIDX,BFO,5.000000
843032,SENSEX5025SEP26300CE,SENSEX50,25SEP2025,2630000.000000,75,OPTIDX,BFO,5.000000
843044,BANKEX25SEP64600CE,BANKEX,25SEP2025,6460000.000000,30,OPTIDX,BFO,5.000000
843048,SENSEX5025SEP26050CE,SENSEX50,25SEP2025,2605000.000000,75,OPTIDX,BFO,5.000000
843114,SENSEX2581285000CE,SENSEX,12AUG2025,8500000.000000,20,OPTIDX,BFO,5.000000
843121,BANKEX25SEP60200CE,BANKEX,25SEP2025,6020000.000000,30,OPTIDX,BFO,5.000000
843188,SENSEX28JUN88000PE,SENSEX,29JUN2028,8800000.000000,20,OPTIDX,BFO,5.000000
843194,SJVN25SEP108PE,SJVN,11SEP2025,10800.000000,5875,OPTSTK,BFO,5.000000
843195,HDFCBANK25SEP2120CE,HDFCBANK,25SEP2025,212000.000000,550,OPTSTK,BFO,5.000000
843246,TVSMOTOR25SEP3040PE,TVSMOTOR,25SEP2025,304000.000000,350,OPTSTK,BFO,5.000000
843267,SENSEX2581290000CE,SENSEX,12AUG2025,9000000.000000,20,OPTIDX,BFO,5.000000
843277,LTF25AUG220PE,LTF,14AUG2025,22000.000000,4462,OPTSTK,BFO,5.000000
843296,BSOFT25AUG470PE,BSOFT,14AUG2025,47000.000000,1300,OPTSTK,BFO,5.000000
843297,GLENMARK25SEP1840CE,GLENMARK,25SEP2025,184000.000000,375,OPTSTK,BFO,5.000000
843320,SENSEX25SEP90200CE,SENSEX,25SEP2025,9020000.000000,20,OPTIDX,BFO,5.000000
843340,PAGEIND25SEP51500CE,PAGEIND,25SEP2025,5150000.000000,15,OPTSTK,BFO,5.000000
843392,MPHASIS25AUG2823CE,MPHASIS,14AUG2025,282300.000000,275,OPTSTK,BFO,5.000000
843396,SENSEX25JUL90200PE,SENSEX,29JUL2025,9020000.000000,20,OPTIDX,BFO,5.000000
843418,TVSMOTOR25AUG3060PE,TVSMOTOR,14AUG2025,306000.000000,350,OPTSTK,BFO,5.000000
843430,INDHOTEL25SEP840CE,INDHOTEL,25SEP2025,84000.000000,1000,OPTSTK,BFO,5.000000
843454,MCX25SEP9100CE,MCX,25SEP2025,910000.000000,125,OPTSTK,BFO,5.000000
843474,MCX25AUG9200CE,MCX,14AUG2025,920000.000000,125,OPTSTK,BFO,5.000000
843535,SENSEX5025SEP27350PE,SENSEX50,25SEP2025,2735000.000000,75,OPTIDX,BFO,5.000000
843558,BANKEX25SEP71200CE,BANKEX,25SEP2025,7120000.000000,30,OPTIDX,BFO,5.000000
843583,MPHASIS25SEP2803CE,MPHASIS,25SEP2025,280300.000000,275,OPTSTK,BFO,5.000000
843605,SENSEX2572290200PE,SENSEX,22JUL2025,9020000.000000,20,OPTIDX,BFO,5.000000
843619,BANDHANBNK25SEP200PE,BANDHANBNK,25SEP2025,20000.000000,3600,OPTSTK,BFO,5.000000
843624,SENSEX27DEC88000CE,SENSEX,30DEC2027,8800000.000000,20,OPTIDX,BFO,5.000000
843637,ASHOKLEY25SEP130CE,ASHOKLEY,25SEP2025,13000.000000,5000,OPTSTK,BFO,5.000000
843695,DELHIVERY25SEP425PE,DELHIVERY,25SEP2025,42500.000000,2075,OPTSTK,BFO,5.000000
843698,HUDCO25SEP275CE,HUDCO,25SEP2025,27500.000000,2775,OPTSTK,BFO,5.000000
843714,TVSMOTOR25AUG3000PE,TVSMOTOR,14AUG2025,300000.000000,350,OPTSTK,BFO,5.000000
843728,TITAN25SEP3760CE,TITAN,25SEP2025,376000.000000,175,OPTSTK,BFO,5.000000
843729,MPHASIS25AUG2803CE,MPHASIS,14AUG2025,280300.000000,275,OPTSTK,BFO,5.000000
843739,DELHIVERY25AUG420CE,DELHIVERY,14AUG2025,42000.000000,2075,OPTSTK,BFO,5.000000
