type,entry_date,exit_date,entry_price,exit_price,pnl,percent
SELL,2015-04-06 14:32:00,2015-04-06 15:15:00,8636.5,8652.3,-15.799999999999272,-0.18294447982399434
SELL,2015-04-06 15:05:00,2015-04-06 15:15:00,8657.1,8652.3,4.800000000001091,0.055445819038720714
BUY,2015-04-07 09:40:00,2015-04-07 15:15:00,8668.85,8660.0,-8.850000000000364,-0.10208966587264012
BUY,2015-04-07 11:08:00,2015-04-07 15:15:00,8636.2,8660.0,23.799999999999272,0.27558416896319293
SELL,2015-04-07 11:54:00,2015-04-07 12:50:00,8674.75,8588.0025,86.74749999999949,1.0
BUY,2015-04-07 12:52:00,2015-04-07 15:15:00,8601.45,8660.0,58.54999999999927,0.6806991844398244
BUY,2015-04-07 13:15:00,2015-04-07 15:15:00,8608.05,8660.0,51.95000000000073,0.6035048588240163
BUY,2015-04-07 14:04:00,2015-04-07 15:15:00,8595.5,8660.0,64.5,0.7503926473154557
SELL,2015-04-07 14:20:00,2015-04-07 15:15:00,8621.35,8660.0,-38.649999999999636,-0.4483056597864561
BUY,2015-04-07 15:01:00,2015-04-07 15:15:00,8625.95,8660.0,34.04999999999927,0.394739130182754
SELL,2015-04-08 09:36:00,2015-04-08 15:15:00,8701.85,8717.15,-15.299999999999272,-0.17582468095863835
BUY,2015-04-08 09:55:00,2015-04-08 15:15:00,8701.7,8717.15,15.449999999998909,0.17755151292274965
BUY,2015-04-08 11:36:00,2015-04-08 15:15:00,8695.25,8717.15,21.899999999999636,0.2518616486012436
BUY,2015-04-08 12:28:00,2015-04-08 15:15:00,8721.4,8717.15,-4.25,-0.04873070837250901
SELL,2015-04-08 12:35:00,2015-04-08 15:15:00,8722.2,8717.15,5.050000000001091,0.057898236683418064
BUY,2015-04-08 12:40:00,2015-04-08 15:15:00,8720.0,8717.15,-2.850000000000364,-0.03268348623853628
BUY,2015-04-08 13:23:00,2015-04-08 15:15:00,8708.0,8717.15,9.149999999999636,0.10507579237482358
SELL,2015-04-08 13:38:00,2015-04-08 15:15:00,8716.05,8717.15,-1.1000000000003638,-0.012620395706775017
BUY,2015-04-08 13:56:00,2015-04-08 15:15:00,8715.25,8717.15,1.8999999999996362,0.02180086629757765
SELL,2015-04-08 14:47:00,2015-04-08 15:15:00,8714.45,8717.15,-2.6999999999989086,-0.030983022451203556
BUY,2015-04-09 09:56:00,2015-04-09 15:15:00,8702.45,8776.95,74.5,0.8560807588667559
SELL,2015-04-09 10:18:00,2015-04-09 15:15:00,8710.95,8776.95,-66.0,-0.757667074199714
BUY,2015-04-09 11:13:00,2015-04-09 15:15:00,8723.15,8776.95,53.80000000000109,0.616749683313953
BUY,2015-04-09 11:14:00,2015-04-09 15:15:00,8727.95,8776.95,49.0,0.5614147652083249
BUY,2015-04-09 11:59:00,2015-04-09 15:15:00,8720.6,8776.95,56.350000000000364,0.64617113501365
SELL,2015-04-09 12:30:00,2015-04-09 15:15:00,8735.65,8776.95,-41.30000000000109,-0.47277535157659817
SELL,2015-04-09 12:47:00,2015-04-09 15:15:00,8742.8,8776.95,-34.150000000001455,-0.39060712815118104
SELL,2015-04-09 12:48:00,2015-04-09 15:15:00,8740.75,8776.95,-36.20000000000073,-0.4141521036524409
SELL,2015-04-09 13:36:00,2015-04-09 15:15:00,8758.25,8776.95,-18.700000000000728,-0.21351297348215373
BUY,2015-04-09 13:50:00,2015-04-09 15:15:00,8746.5,8776.95,30.450000000000728,0.34813925570228926
BUY,2015-04-09 14:06:00,2015-04-09 15:15:00,8714.95,8776.95,62.0,0.7114211785495039
BUY,2015-04-10 09:21:00,2015-04-10 15:15:00,8772.8,8779.55,6.75,0.07694236731716214
SELL,2015-04-10 09:49:00,2015-04-10 15:15:00,8773.15,8779.55,-6.399999999999636,-0.0729498526754887
SELL,2015-04-10 10:08:00,2015-04-10 15:15:00,8773.05,8779.55,-6.5,-0.07409053863821591
SELL,2015-04-10 10:58:00,2015-04-10 15:15:00,8767.15,8779.55,-12.399999999999636,-0.14143706905892608
BUY,2015-04-10 11:27:00,2015-04-10 15:15:00,8754.55,8779.55,25.0,0.28556579150270434
BUY,2015-04-10 11:40:00,2015-04-10 15:15:00,8746.95,8779.55,32.599999999998545,0.37270134161048757
BUY,2015-04-10 11:41:00,2015-04-10 15:15:00,8747.5,8779.55,32.04999999999927,0.36639039725635064
BUY,2015-04-10 11:42:00,2015-04-10 15:15:00,8749.9,8779.55,29.649999999999636,0.33886101555445935
SELL,2015-04-10 12:56:00,2015-04-10 15:15:00,8753.45,8779.55,-26.099999999998545,-0.2981681508433651
BUY,2015-04-10 13:19:00,2015-04-10 15:15:00,8744.95,8779.55,34.599999999998545,0.39565692199496333
SELL,2015-04-10 13:40:00,2015-04-10 15:15:00,8752.8,8779.55,-26.75,-0.3056164884379856
SELL,2015-04-10 13:41:00,2015-04-10 15:15:00,8751.6,8779.55,-27.94999999999891,-0.3193701723113363
BUY,2015-04-10 13:48:00,2015-04-10 15:15:00,8745.6,8779.55,33.94999999999891,0.38819520673251584
BUY,2015-04-10 13:49:00,2015-04-10 15:15:00,8748.85,8779.55,30.69999999999891,0.35090326157150836
SELL,2015-04-10 14:15:00,2015-04-10 15:15:00,8756.8,8779.55,-22.75,-0.25979809976247037
BUY,2015-04-10 14:49:00,2015-04-10 15:15:00,8765.1,8779.55,14.449999999998909,0.16485835871808546
BUY,2015-04-13 10:15:00,2015-04-13 15:15:00,8768.6,8829.0,60.399999999999636,0.6888214766325255
BUY,2015-04-13 10:16:00,2015-04-13 15:15:00,8769.6,8829.0,59.399999999999636,0.6773399014778283
BUY,2015-04-13 10:57:00,2015-04-13 15:15:00,8778.0,8829.0,51.0,0.5809979494190021
SELL,2015-04-13 11:49:00,2015-04-13 15:15:00,8788.4,8829.0,-40.600000000000364,-0.4619726002457827
SELL,2015-04-13 12:10:00,2015-04-13 15:15:00,8801.35,8829.0,-27.649999999999636,-0.31415635101432887
BUY,2015-04-13 14:05:00,2015-04-13 15:15:00,8796.8,8829.0,32.20000000000073,0.3660421971626129
SELL,2015-04-13 14:28:00,2015-04-13 15:15:00,8811.05,8829.0,-17.950000000000728,-0.20372146338972913
BUY,2015-04-13 15:18:00,2015-04-13 15:19:00,8829.35,8830.9,1.5499999999992724,0.017555086161487227
BUY,2015-04-15 09:20:00,2015-04-15 15:12:00,8824.45,8736.2055,-88.2445000000007,-1.0
BUY,2015-04-15 09:25:00,2015-04-15 15:11:00,8828.4,8740.116,-88.28399999999965,-1.0
BUY,2015-04-15 09:51:00,2015-04-15 15:12:00,8822.05,8733.8295,-88.22049999999945,-1.0
BUY,2015-04-15 10:45:00,2015-04-15 15:15:00,8806.95,8730.15,-76.80000000000109,-0.8720385604551075
BUY,2015-04-15 11:29:00,2015-04-15 15:15:00,8805.65,8730.15,-75.5,-0.8574040530795569
BUY,2015-04-15 11:48:00,2015-04-15 15:15:00,8798.65,8730.15,-68.5,-0.7785285242622448
BUY,2015-04-15 11:49:00,2015-04-15 15:15:00,8799.05,8730.15,-68.89999999999964,-0.7830390780822889
SELL,2015-04-15 12:38:00,2015-04-15 15:13:00,8818.8,8730.612,88.1880000000001,1.0
SELL,2015-04-15 13:12:00,2015-04-15 15:13:00,8814.7,8726.553,88.14700000000084,1.0
BUY,2015-04-15 13:22:00,2015-04-15 15:15:00,8809.3,8730.15,-79.14999999999964,-0.8984822857661748
BUY,2015-04-15 13:23:00,2015-04-15 15:15:00,8808.9,8730.15,-78.75,-0.8939822225249463
SELL,2015-04-15 13:53:00,2015-04-15 15:13:00,8814.95,8726.800500000001,88.14949999999953,1.0
SELL,2015-04-15 14:00:00,2015-04-15 15:12:00,8824.5,8736.255,88.2450000000008,1.0
SELL,2015-04-15 14:41:00,2015-04-15 15:11:00,8830.6,8742.294,88.3060000000005,1.0
SELL,2015-04-16 10:03:00,2015-04-16 15:15:00,8731.8,8695.8,36.0,0.41228612657184094
SELL,2015-04-16 11:39:00,2015-04-16 15:15:00,8703.35,8695.8,7.550000000001091,0.0867482061505178
BUY,2015-04-16 13:21:00,2015-04-16 15:15:00,8654.5,8695.8,41.29999999999927,0.47720838869951204
SELL,2015-04-16 13:32:00,2015-04-16 15:15:00,8666.65,8695.8,-29.149999999999636,-0.3363468006669202
SELL,2015-04-16 13:42:00,2015-04-16 15:15:00,8680.25,8695.8,-15.549999999999272,-0.1791423058091561
SELL,2015-04-16 14:02:00,2015-04-16 15:15:00,8685.85,8695.8,-9.949999999998909,-0.11455413114431988
BUY,2015-04-16 14:08:00,2015-04-16 15:15:00,8673.85,8695.8,21.94999999999891,0.2530594833897163
SELL,2015-04-16 15:07:00,2015-04-16 15:15:00,8716.85,8695.8,21.05000000000109,0.24148631673140056
BUY,2015-04-17 09:18:00,2015-04-17 15:01:00,8692.3,8605.376999999999,-86.92300000000068,-1.0
BUY,2015-04-17 09:19:00,2015-04-17 15:01:00,8693.7,8606.763,-86.9369999999999,-1.0
BUY,2015-04-17 09:45:00,2015-04-17 15:15:00,8661.1,8597.5,-63.600000000000364,-0.7343178118252919
BUY,2015-04-17 10:01:00,2015-04-17 15:15:00,8658.95,8597.5,-61.45000000000073,-0.7096703410921731
SELL,2015-04-17 10:50:00,2015-04-17 15:15:00,8653.7,8597.5,56.20000000000073,0.6494331904272245
SELL,2015-04-17 11:09:00,2015-04-17 15:15:00,8662.1,8597.5,64.60000000000036,0.7457775828032506
SELL,2015-04-17 11:25:00,2015-04-17 15:15:00,8665.85,8597.5,68.35000000000036,0.7887281686158929
BUY,2015-04-17 11:53:00,2015-04-17 15:15:00,8657.05,8597.5,-59.54999999999927,-0.6878786653652142
BUY,2015-04-17 12:19:00,2015-04-17 15:15:00,8650.7,8597.5,-53.20000000000073,-0.6149791346365118
BUY,2015-04-17 12:35:00,2015-04-17 15:15:00,8650.15,8597.5,-52.649999999999636,-0.6086599654341213
SELL,2015-04-17 13:54:00,2015-04-17 15:15:00,8648.65,8597.5,51.149999999999636,0.5914217825903423
BUY,2015-04-17 14:12:00,2015-04-17 15:15:00,8634.45,8597.5,-36.95000000000073,-0.4279369270770081
BUY,2015-04-17 14:13:00,2015-04-17 15:15:00,8640.9,8597.5,-43.399999999999636,-0.502262495804831
BUY,2015-04-17 15:03:00,2015-04-17 15:15:00,8615.15,8597.5,-17.649999999999636,-0.20487165052262163
BUY,2015-04-20 09:23:00,2015-04-20 14:09:00,8585.2,8499.348,-85.85200000000077,-1.0
BUY,2015-04-20 09:58:00,2015-04-20 14:29:00,8563.75,8478.1125,-85.63750000000073,-1.0
BUY,2015-04-20 10:11:00,2015-04-20 14:30:00,8555.25,8469.6975,-85.55249999999978,-1.0
BUY,2015-04-20 10:12:00,2015-04-20 14:30:00,8558.85,8473.2615,-85.58849999999984,-1.0
BUY,2015-04-20 10:47:00,2015-04-20 14:39:00,8544.0,8458.56,-85.44000000000051,-1.0
BUY,2015-04-20 12:21:00,2015-04-20 14:40:00,8541.7,8456.283000000001,-85.41699999999946,-1.0
BUY,2015-04-20 13:17:00,2015-04-20 14:42:00,8527.15,8441.878499999999,-85.27150000000074,-1.0
BUY,2015-04-20 13:51:00,2015-04-20 14:43:00,8520.0,8434.8,-85.20000000000073,-1.0
BUY,2015-04-20 13:52:00,2015-04-20 14:43:00,8519.3,8434.107,-85.1929999999993,-1.0
BUY,2015-04-20 14:12:00,2015-04-20 15:15:00,8503.2,8446.1,-57.100000000000364,-0.6715119014018294
BUY,2015-04-20 14:21:00,2015-04-20 15:15:00,8483.2,8446.1,-37.100000000000364,-0.43733496793663196
BUY,2015-04-20 14:46:00,2015-04-20 15:15:00,8440.25,8446.1,5.850000000000364,0.06931074316519492
SELL,2015-04-20 15:15:00,2015-04-20 15:16:00,8446.1,8449.75,-3.649999999999636,-0.043215211754533286
BUY,2015-04-21 09:20:00,2015-04-21 15:15:00,8429.6,8373.35,-56.25,-0.6672914491790832
BUY,2015-04-21 09:21:00,2015-04-21 15:15:00,8437.1,8373.35,-63.75,-0.7555913761837598
BUY,2015-04-21 10:30:00,2015-04-21 15:15:00,8391.95,8373.35,-18.600000000000364,-0.2216409773652174
SELL,2015-04-21 11:06:00,2015-04-21 15:15:00,8422.9,8373.35,49.54999999999927,0.5882771966899675
SELL,2015-04-21 11:38:00,2015-04-21 15:07:00,8446.95,8362.480500000001,84.46949999999924,1.0
SELL,2015-04-21 12:02:00,2015-04-21 15:10:00,8445.6,8361.144,84.45600000000013,1.0
BUY,2015-04-21 12:18:00,2015-04-21 15:15:00,8427.25,8373.35,-53.899999999999636,-0.6395918004093819
SELL,2015-04-21 12:40:00,2015-04-21 15:15:00,8434.0,8373.35,60.649999999999636,0.7191131135878543
SELL,2015-04-21 12:53:00,2015-04-21 15:07:00,8451.85,8367.3315,84.51850000000013,1.0
BUY,2015-04-21 13:22:00,2015-04-21 15:10:00,8445.4,8360.946,-84.45399999999972,-1.0
BUY,2015-04-21 13:48:00,2015-04-21 15:15:00,8427.2,8373.35,-53.850000000000364,-0.6390022783368184
BUY,2015-04-21 14:37:00,2015-04-21 15:15:00,8423.95,8373.35,-50.600000000000364,-0.6006683325518357
BUY,2015-04-21 14:51:00,2015-04-21 15:15:00,8400.9,8373.35,-27.549999999999272,-0.3279410539346888
BUY,2015-04-22 09:47:00,2015-04-22 13:48:00,8395.25,8311.2975,-83.95249999999942,-1.0
BUY,2015-04-22 10:15:00,2015-04-22 13:49:00,8393.95,8310.0105,-83.93950000000041,-1.0
BUY,2015-04-22 10:45:00,2015-04-22 13:51:00,8375.75,8291.9925,-83.75749999999971,-1.0
SELL,2015-04-22 12:28:00,2015-04-22 13:50:00,8390.6,8306.694,83.90600000000086,1.0
BUY,2015-04-22 12:35:00,2015-04-22 13:49:00,8393.15,8309.218499999999,-83.9315000000006,-1.0
BUY,2015-04-22 12:36:00,2015-04-22 13:49:00,8393.15,8309.218499999999,-83.9315000000006,-1.0
BUY,2015-04-22 12:55:00,2015-04-22 13:51:00,8378.1,8294.319,-83.78100000000086,-1.0
BUY,2015-04-22 13:01:00,2015-04-22 13:51:00,8374.15,8290.4085,-83.74150000000009,-1.0
BUY,2015-04-22 13:18:00,2015-04-22 15:15:00,8366.55,8443.9,77.35000000000036,0.9245148836736812
BUY,2015-04-22 13:24:00,2015-04-22 15:15:00,8357.3,8440.873,83.57300000000032,1.0
BUY,2015-04-22 13:25:00,2015-04-22 15:15:00,8358.65,8442.236499999999,83.58649999999943,1.0
BUY,2015-04-22 13:36:00,2015-04-22 15:05:00,8340.9,8424.309,83.40899999999965,1.0
SELL,2015-04-22 14:12:00,2015-04-22 14:41:00,8309.2,8392.292000000001,-83.09200000000055,-1.0
SELL,2015-04-22 14:38:00,2015-04-22 15:06:00,8346.65,8430.1165,-83.46650000000045,-1.0
SELL,2015-04-22 14:44:00,2015-04-22 15:15:00,8380.55,8443.9,-63.350000000000364,-0.7559169744229242
SELL,2015-04-23 09:17:00,2015-04-23 13:11:00,8465.5,8380.845,84.65500000000065,1.0
BUY,2015-04-23 10:20:00,2015-04-23 10:56:00,8488.3,8403.417,-84.88299999999981,-1.0
BUY,2015-04-23 10:59:00,2015-04-23 15:15:00,8413.65,8397.3,-16.350000000000364,-0.19432707564493848
BUY,2015-04-23 12:27:00,2015-04-23 15:15:00,8403.85,8397.3,-6.550000000001091,-0.07794046776181264
BUY,2015-04-23 12:31:00,2015-04-23 15:15:00,8407.95,8397.3,-10.650000000001455,-0.12666583412129537
BUY,2015-04-23 13:37:00,2015-04-23 15:15:00,8373.5,8397.3,23.799999999999272,0.2842300113453069
SELL,2015-04-23 13:51:00,2015-04-23 15:15:00,8397.25,8397.3,-0.049999999999272404,-0.0005954330286614357
SELL,2015-04-23 13:57:00,2015-04-23 15:15:00,8401.95,8397.3,4.650000000001455,0.055344295074375056
SELL,2015-04-23 14:32:00,2015-04-23 15:15:00,8432.0,8397.3,34.70000000000073,0.4115275142315077
BUY,2015-04-23 15:20:00,2015-04-23 15:21:00,8395.6,8397.3,1.6999999999989086,0.020248701700877943
BUY,2015-04-24 09:37:00,2015-04-24 15:15:00,8356.35,8314.65,-41.70000000000073,-0.49902170205892193
BUY,2015-04-24 10:25:00,2015-04-24 15:15:00,8355.8,8314.65,-41.149999999999636,-0.492472294693502
BUY,2015-04-24 10:29:00,2015-04-24 15:15:00,8356.3,8314.65,-41.649999999999636,-0.4984263370151818
SELL,2015-04-24 12:08:00,2015-04-24 15:15:00,8351.9,8314.65,37.25,0.446006297968127
BUY,2015-04-24 13:08:00,2015-04-24 15:15:00,8352.1,8314.65,-37.45000000000073,-0.44839022521282945
SELL,2015-04-24 13:48:00,2015-04-24 15:15:00,8342.0,8314.65,27.350000000000364,0.3278590266123275
BUY,2015-04-24 13:54:00,2015-04-24 15:15:00,8336.15,8314.65,-21.5,-0.25791282546499283
SELL,2015-04-24 14:13:00,2015-04-24 15:15:00,8342.35,8314.65,27.700000000000728,0.33204073192806255
BUY,2015-04-24 14:38:00,2015-04-24 15:15:00,8326.8,8314.65,-12.149999999999636,-0.14591439688715518
BUY,2015-04-27 09:22:00,2015-04-27 14:30:00,8301.45,8218.435500000001,-83.01449999999932,-1.0
BUY,2015-04-27 10:01:00,2015-04-27 15:15:00,8277.15,8223.7,-53.44999999999891,-0.6457536712515649
SELL,2015-04-27 10:31:00,2015-04-27 15:15:00,8253.6,8223.7,29.899999999999636,0.3622661626441751
SELL,2015-04-27 11:13:00,2015-04-27 15:15:00,8241.65,8223.7,17.94999999999891,0.217796193723331
SELL,2015-04-27 11:21:00,2015-04-27 15:15:00,8256.8,8223.7,33.099999999998545,0.4008816975099136
SELL,2015-04-27 11:40:00,2015-04-27 15:15:00,8274.5,8223.7,50.79999999999927,0.6139343766994897
BUY,2015-04-27 12:58:00,2015-04-27 15:15:00,8246.45,8223.7,-22.75,-0.2758762861594989
SELL,2015-04-27 13:11:00,2015-04-27 15:15:00,8255.8,8223.7,32.099999999998545,0.3888175585648701
SELL,2015-04-27 15:17:00,2015-04-27 15:18:00,8216.65,8215.95,0.6999999999989086,0.008519287057364117
SELL,2015-04-27 15:18:00,2015-04-27 15:19:00,8215.95,8211.75,4.200000000000728,0.05112007741041179
BUY,2015-04-28 09:18:00,2015-04-28 14:52:00,8205.4,8287.454,82.05400000000009,1.0
SELL,2015-04-28 10:05:00,2015-04-28 15:15:00,8253.0,8288.2,-35.20000000000073,-0.42651157154974834
SELL,2015-04-28 10:27:00,2015-04-28 15:15:00,8255.95,8288.2,-32.25,-0.39062736571805784
BUY,2015-04-28 11:32:00,2015-04-28 15:15:00,8236.0,8288.2,52.20000000000073,0.6338028169014174
BUY,2015-04-28 11:57:00,2015-04-28 14:53:00,8219.15,8301.3415,82.19150000000081,1.0
BUY,2015-04-28 12:05:00,2015-04-28 14:51:00,8202.45,8284.4745,82.02449999999953,1.0
BUY,2015-04-28 12:06:00,2015-04-28 14:51:00,8203.1,8285.131000000001,82.03100000000086,1.0
SELL,2015-04-28 12:58:00,2015-04-28 14:53:00,8218.55,8300.735499999999,-82.18549999999959,-1.0
SELL,2015-04-28 13:03:00,2015-04-28 14:53:00,8220.75,8302.9575,-82.20750000000044,-1.0
SELL,2015-04-28 13:04:00,2015-04-28 14:53:00,8217.8,8299.978,-82.17799999999988,-1.0
BUY,2015-04-28 13:39:00,2015-04-28 14:51:00,8199.75,8281.7475,81.99749999999949,1.0
BUY,2015-04-28 14:09:00,2015-04-28 14:52:00,8210.1,8292.201000000001,82.10100000000057,1.0
SELL,2015-04-28 14:37:00,2015-04-28 15:15:00,8230.65,8288.2,-57.55000000000109,-0.6992157363027355
SELL,2015-04-28 14:56:00,2015-04-28 15:15:00,8285.1,8288.2,-3.100000000000364,-0.037416567090323156
SELL,2015-04-29 09:39:00,2015-04-29 15:15:00,8284.1,8238.3,45.80000000000109,0.5528663343030756
BUY,2015-04-29 10:02:00,2015-04-29 15:15:00,8267.45,8238.3,-29.150000000001455,-0.3525875572274577
BUY,2015-04-29 10:35:00,2015-04-29 15:15:00,8233.0,8238.3,5.299999999999272,0.06437507591399579
SELL,2015-04-29 11:49:00,2015-04-29 15:15:00,8234.4,8238.3,-3.899999999999636,-0.04736228504808652
BUY,2015-04-29 12:28:00,2015-04-29 15:15:00,8238.45,8238.3,-0.1500000000014552,-0.0018207308413773849
BUY,2015-04-29 12:29:00,2015-04-29 15:15:00,8239.6,8238.3,-1.3000000000010914,-0.015777464925495064
SELL,2015-04-29 12:36:00,2015-04-29 15:15:00,8247.65,8238.3,9.350000000000364,0.11336562535995544
SELL,2015-04-29 13:02:00,2015-04-29 15:15:00,8292.5,8238.3,54.20000000000073,0.6536026529997072
SELL,2015-04-29 13:29:00,2015-04-29 15:15:00,8282.85,8238.3,44.55000000000109,0.5378583458592282
SELL,2015-04-29 13:54:00,2015-04-29 15:15:00,8295.5,8238.3,57.20000000000073,0.6895304683262098
BUY,2015-04-30 10:07:00,2015-04-30 15:15:00,8157.25,8173.55,16.300000000000182,0.19982224401606155
BUY,2015-04-30 10:08:00,2015-04-30 15:15:00,8157.45,8173.55,16.100000000000364,0.19736559831810635
BUY,2015-04-30 10:43:00,2015-04-30 15:15:00,8166.45,8173.55,7.100000000000364,0.08694108211034617
SELL,2015-04-30 11:52:00,2015-04-30 15:15:00,8185.75,8173.55,12.199999999999818,0.14903948935650146
SELL,2015-04-30 12:09:00,2015-04-30 15:15:00,8188.4,8173.55,14.849999999999454,0.18135411069316906
BUY,2015-04-30 12:19:00,2015-04-30 15:15:00,8178.95,8173.55,-5.399999999999636,-0.0660231447801935
BUY,2015-04-30 12:46:00,2015-04-30 15:15:00,8180.2,8173.55,-6.649999999999636,-0.08129385589593942
SELL,2015-04-30 14:06:00,2015-04-30 15:15:00,8179.25,8173.55,5.699999999999818,0.06968854112540658
SELL,2015-04-30 14:20:00,2015-04-30 15:15:00,8183.5,8173.55,9.949999999999818,0.12158611840899149
BUY,2015-04-30 15:03:00,2015-04-30 15:15:00,8184.95,8173.55,-11.399999999999636,-0.13928002003677037
SELL,2015-05-04 09:36:00,2015-05-04 15:15:00,8278.35,8328.9,-50.54999999999927,-0.6106289296780067
BUY,2015-05-04 10:14:00,2015-05-04 15:15:00,8259.4,8328.9,69.5,0.8414654817541226
BUY,2015-05-04 10:38:00,2015-05-04 15:15:00,8263.15,8328.9,65.75,0.79570139716694
SELL,2015-05-04 10:55:00,2015-05-04 15:15:00,8275.8,8328.9,-53.100000000000364,-0.641629812223596
BUY,2015-05-04 11:08:00,2015-05-04 15:15:00,8271.85,8328.9,57.04999999999927,0.6896885219146778
SELL,2015-05-04 12:18:00,2015-05-04 15:15:00,8290.1,8328.9,-38.79999999999927,-0.4680281299381102
SELL,2015-05-04 12:32:00,2015-05-04 15:15:00,8291.75,8328.9,-37.149999999999636,-0.4480356981336827
BUY,2015-05-04 12:46:00,2015-05-04 15:15:00,8288.55,8328.9,40.350000000000364,0.4868161499900509
SELL,2015-05-04 13:37:00,2015-05-04 15:15:00,8286.5,8328.9,-42.399999999999636,-0.5116756169673522
SELL,2015-05-04 13:43:00,2015-05-04 15:15:00,8287.2,8328.9,-41.69999999999891,-0.5031856356791065
BUY,2015-05-04 14:27:00,2015-05-04 15:15:00,8276.25,8328.9,52.649999999999636,0.6361576801087405
BUY,2015-05-04 14:28:00,2015-05-04 15:15:00,8275.4,8328.9,53.5,0.646494429272301
BUY,2015-05-04 14:29:00,2015-05-04 15:15:00,8277.6,8328.9,51.29999999999927,0.6197448535807392
BUY,2015-05-05 09:36:00,2015-05-05 15:15:00,8312.3,8321.25,8.950000000000728,0.1076717635311614
SELL,2015-05-05 10:32:00,2015-05-05 15:15:00,8338.85,8321.25,17.600000000000364,0.21106027809590489
BUY,2015-05-05 11:24:00,2015-05-05 15:15:00,8346.5,8321.25,-25.25,-0.3025220152159588
BUY,2015-05-05 12:07:00,2015-05-05 15:15:00,8328.35,8321.25,-7.100000000000364,-0.08525098008609584
SELL,2015-05-05 12:44:00,2015-05-05 15:15:00,8330.3,8321.25,9.049999999999272,0.1086395447942964
BUY,2015-05-05 13:02:00,2015-05-05 15:15:00,8322.6,8321.25,-1.3500000000003638,-0.016220892509556675
BUY,2015-05-05 13:12:00,2015-05-05 15:15:00,8311.65,8321.25,9.600000000000364,0.11550053238527085
BUY,2015-05-05 13:19:00,2015-05-05 15:15:00,8290.55,8321.25,30.700000000000728,0.3703011259807942
SELL,2015-05-05 14:20:00,2015-05-05 15:15:00,8314.75,8321.25,-6.5,-0.07817432875311946
BUY,2015-05-05 14:29:00,2015-05-05 15:15:00,8313.65,8321.25,7.600000000000364,0.09141592441346898
BUY,2015-05-05 14:35:00,2015-05-05 15:15:00,8303.1,8321.25,18.149999999999636,0.21859305560573322
SELL,2015-05-05 14:56:00,2015-05-05 15:15:00,8313.2,8321.25,-8.049999999999272,-0.09683395082518491
SELL,2015-05-05 15:04:00,2015-05-05 15:15:00,8319.8,8321.25,-1.4500000000007276,-0.01742830356499829
BUY,2015-05-06 09:19:00,2015-05-06 09:41:00,8306.25,8223.1875,-83.0625,-1.0
BUY,2015-05-06 09:49:00,2015-05-06 11:46:00,8211.85,8129.7315,-82.1185000000005,-1.0
BUY,2015-05-06 10:38:00,2015-05-06 15:15:00,8154.4,8095.5,-58.899999999999636,-0.7223094280388458
SELL,2015-05-06 10:57:00,2015-05-06 15:15:00,8171.55,8095.5,76.05000000000018,0.9306679883253505
BUY,2015-05-06 11:14:00,2015-05-06 15:15:00,8154.7,8095.5,-59.19999999999982,-0.7259617153298076
BUY,2015-05-06 12:38:00,2015-05-06 15:15:00,8115.0,8095.5,-19.5,-0.2402957486136784
BUY,2015-05-06 12:39:00,2015-05-06 15:15:00,8113.95,8095.5,-18.449999999999818,-0.2273861682657623
SELL,2015-05-06 13:06:00,2015-05-06 15:15:00,8125.5,8095.5,30.0,0.3692080487354624
BUY,2015-05-06 14:35:00,2015-05-06 15:15:00,8118.95,8095.5,-23.449999999999818,-0.28883045221364606
BUY,2015-05-06 15:02:00,2015-05-06 15:15:00,8113.65,8095.5,-18.149999999999636,-0.22369710303007445
BUY,2015-05-06 15:07:00,2015-05-06 15:15:00,8105.95,8095.5,-10.449999999999818,-0.12891764691368462
BUY,2015-05-06 15:20:00,2015-05-06 15:21:00,8091.2,8089.45,-1.75,-0.021628435831520666
BUY,2015-05-07 09:20:00,2015-05-07 15:15:00,8063.05,8070.85,7.800000000000182,0.09673758689329946
BUY,2015-05-07 10:44:00,2015-05-07 14:46:00,8090.4,8009.495999999999,-80.90400000000045,-1.0
SELL,2015-05-07 11:06:00,2015-05-07 14:48:00,8084.9,8004.0509999999995,80.84900000000016,1.0
SELL,2015-05-07 11:34:00,2015-05-07 14:48:00,8083.4,8002.566,80.83399999999983,1.0
BUY,2015-05-07 12:23:00,2015-05-07 15:15:00,8052.5,8070.85,18.350000000000364,0.2278795405153724
BUY,2015-05-07 12:33:00,2015-05-07 15:15:00,8043.45,8070.85,27.400000000000546,0.3406498455264911
BUY,2015-05-07 12:46:00,2015-05-07 15:15:00,8042.15,8070.85,28.700000000000728,0.3568697425439805
SELL,2015-05-07 13:07:00,2015-05-07 15:15:00,8077.45,8070.85,6.599999999999454,0.08170895517767927
SELL,2015-05-07 13:38:00,2015-05-07 15:15:00,8068.85,8070.85,-2.0,-0.024786679638362345
BUY,2015-05-07 14:12:00,2015-05-07 15:15:00,8039.1,8070.85,31.75,0.3949447077409162
BUY,2015-05-07 14:50:00,2015-05-07 15:15:00,8011.25,8070.85,59.600000000000364,0.7439538149477343
SELL,2015-05-07 15:05:00,2015-05-07 15:15:00,8039.35,8070.85,-31.5,-0.3918227219862302
SELL,2015-05-08 09:44:00,2015-05-08 15:15:00,8162.8,8180.95,-18.149999999999636,-0.22235017395991125
